symbol,neutrons,protons,instability,abundance
Ba,68,56,0.5168513344916992,0.0
Ba,69,56,0.8203698531378311,0.0
Ba,70,56,0.0024787521766663585,0.0
Ba,71,56,0.46673202886549986,0.0
Ba,72,56,6.591813863302463e-92,0.0
Ba,73,56,0.0003261999568689777,0.0
Ba,74,56,0.0,0.11
Ba,75,56,0.0,0.0
Ba,76,56,0.0,0.1
Ba,77,56,0.0,0.0
Ba,78,56,0.0,2.42
Ba,79,56,0.0,6.59
Ba,80,56,0.0,7.85
Ba,81,56,0.0,11.23
Ba,82,56,0.0,71.7
Ba,83,56,0.006902994334439614,0.0
Ba,84,56,0.0,0.0
Ba,85,56,0.33413840019246777,0.0
Ba,86,56,0.5294058177086945,0.0
Ba,87,56,0.9856046187323824,0.0
Ba,88,56,0.988565872247913,0.0
Ba,89,56,0.9956992747205338,0.0
Ba,90,56,0.9977924402520166,0.0
Ba,91,56,0.9991063994989404,0.0
Ba,92,56,0.9993881872338024,0.0
Ba,93,56,0.999656059161216,0.0
Ba,94,56,0.9997410335376046,0.0
Ba,95,56,0.9998330139437238,0.0
Ba,96,56,0.9998610096600524,0.0
Ba,97,56,0.9998840067277398,0.0
Ba,98,56,0.9999470014044752,0.0
La,60,57,0.9999765002761228,0.0
La,63,57,0.9972039163438929,0.0
La,64,57,0.9947140202200089,0.0
La,65,57,0.9914368742181953,0.0
La,66,57,0.9838321261405697,0.0
La,67,57,0.9792189645694596,0.0
La,68,57,0.9372548956126777,0.0
La,69,57,0.9474321065017983,0.0
La,70,57,0.7363866194561001,0.0
La,71,57,0.7328604332997608,0.0
La,72,57,0.4985756229912165,0.0
La,73,57,0.593332695123052,0.0
La,74,57,0.029013327082197053,0.0
La,75,57,3.1288976184971305e-08,0.0
La,76,57,7.651453661962816e-07,0.0
La,77,57,0.6790910949266368,0.0
La,78,57,3.2548229561041414e-31,0.0
La,79,57,0.5531091051969148,0.0
La,80,57,0.0,0.0
La,81,57,0.0,0.08881
La,82,57,0.0,99.91119
La,83,57,1.0341179680738707e-63,0.0
La,84,57,7.434234762611724e-07,0.0
La,85,57,0.004228110821451051,0.0
La,86,57,0.4265609563450914,0.0
La,87,57,0.9600211149716509,0.0
La,88,57,0.975504993518237,0.0
La,89,57,0.993918567227454,0.0
La,90,57,0.9959482306574093,0.0
La,91,57,0.998740793466709,0.0
La,92,57,0.9989505510571132,0.0
La,93,57,0.9994101740157753,0.0
La,94,57,0.9995431044085945,0.0
La,95,57,0.9997020443975897,0.0
La,96,57,0.9997550300100492,0.0
La,97,57,0.9998390129598045,0.0
La,98,57,0.9998990051003283,0.0
La,99,57,0.9999160035279012,0.0
Ce,63,58,0.9989006047782276,0.0
Ce,65,58,0.9962072108633482,0.0
Ce,66,58,0.9940179640539353,0.0
Ce,67,58,0.9903468932559909,0.0
Ce,68,58,0.950278670532427,0.0
Ce,69,58,0.9665715046375066,0.0
Ce,70,58,0.7899386458642559,0.0
Ce,71,58,0.8105842459701871,0.0
Ce,72,58,0.25309256186249957,0.0
Ce,73,58,0.539021403076357,0.0
Ce,74,58,3.2527817650895803e-06,0.0
Ce,75,58,0.002967605144780944,0.0
Ce,76,58,2.674135274695226e-119,0.0
Ce,77,58,2.122050002636359e-28,0.0
Ce,78,58,0.0,0.186
Ce,79,58,8.489044033871777e-15,0.0
Ce,80,58,0.0,0.251
Ce,81,58,0.0,0.0
Ce,82,58,0.0,88.449
Ce,83,58,0.0,0.0
Ce,84,58,0.0,11.114
Ce,85,58,2.212282605542334e-52,0.0
Ce,86,58,0.0,0.0
Ce,87,58,0.8347691996029981,0.0
Ce,88,58,0.4451250611531441,0.0
Ce,89,58,0.9451609958690862,0.0
Ce,90,58,0.9447830070735376,0.0
Ce,91,58,0.9947140202200089,0.0
Ce,92,58,0.9960079893439915,0.0
Ce,93,58,0.9982415478917703,0.0
Ce,94,58,0.9986009795428267,0.0
Ce,95,58,0.9991353740046542,0.0
Ce,96,58,0.9992782605792835,0.0
Ce,97,58,0.9996870489793896,0.0
Ce,98,58,0.9997670271423919,0.0
Ce,99,58,0.999820016199028,0.0
Ce,100,58,0.9999010049003383,0.0
Pr,62,59,0.9999900000499998,0.0
Pr,65,59,0.9988007197120864,0.0
Pr,66,59,0.9967054390154381,0.0
Pr,67,59,0.9968649246441906,0.0
Pr,68,59,0.9958088076649545,0.0
Pr,69,59,0.9971640289849917,0.0
Pr,70,59,0.9704455335485082,0.0
Pr,71,59,0.9607894391523232,0.0
Pr,72,59,0.9133829910347823,0.0
Pr,73,59,0.9084640160687062,0.0
Pr,74,59,0.6770568744981647,0.0
Pr,75,59,0.3605949401730783,0.0
Pr,76,59,0.23692775868212176,0.0
Pr,77,59,0.4556638100677035,0.0
Pr,78,59,0.009971741861376457,0.0
Pr,79,59,0.9166770956331523,0.0
Pr,80,59,1.2739160382786655e-07,0.0
Pr,81,59,0.8159517954225929,0.0
Pr,82,59,0.0,100.0
Pr,83,59,1.2783277645039365e-30,0.0
Pr,84,59,0.0,0.0
Pr,85,59,0.35458754856089897,0.0
Pr,86,59,4.408131616424925e-10,0.0
Pr,87,59,0.23565179698241293,0.0
Pr,88,59,0.4464624414039447,0.0
Pr,89,59,0.8716215077899746,0.0
Pr,90,59,0.8731918393784367,0.0
Pr,91,59,0.993829118581653,0.0
Pr,92,59,0.9812774850850906,0.0
Pr,93,59,0.9964363648735477,0.0
Pr,94,59,0.9957191889051693,0.0
Pr,95,59,0.9977026429733321,0.0
Pr,96,59,0.9985310799207741,0.0
Pr,97,59,0.9995560985534135,0.0
Pr,98,59,0.9997050435082215,0.0
Pr,99,59,0.9998190163795118,0.0
Pr,100,59,0.9998700084496338,0.0
Pr,101,59,0.9998300144491812,0.0
Nd,65,60,0.9993502112042366,0.0
Nd,67,60,0.9982016190284373,0.0
Nd,68,60,0.9950124791926823,0.0
Nd,69,60,0.993322394956684,0.0
Nd,70,60,0.9870841350202876,0.0
Nd,71,60,0.974919866077912,0.0
Nd,72,60,0.910282762240767,0.0
Nd,73,60,0.9323938199059483,0.0
Nd,74,60,0.6004955788122659,0.0
Nd,75,60,0.47520927168614446,0.0
Nd,76,60,0.04788274830911178,0.0
Nd,77,60,0.09926125155964566,0.0
Nd,78,60,1.3187452864136499e-08,0.0
Nd,79,60,0.16830120802561438,0.0
Nd,80,60,3.526503288736788e-127,0.0
Nd,81,60,0.0001279334949207558,0.0
Nd,82,60,0.0,27.153
Nd,83,60,0.0,12.173
Nd,84,60,0.0,23.798
Nd,85,60,0.0,8.293
Nd,86,60,0.0,17.189
Nd,87,60,0.0,0.0
Nd,88,60,0.0,5.756
Nd,89,60,0.0019876544574801043,0.0
Nd,90,60,0.0,5.638
Nd,91,60,0.47407013694257466,0.0
Nd,92,60,0.5045945719335512,0.0
Nd,93,60,0.9688940622028877,0.0
Nd,94,60,0.974432527989548,0.0
Nd,95,60,0.991139487766128,0.0
Nd,96,60,0.9947538095765994,0.0
Nd,97,60,0.9988506609965937,0.0
Nd,98,60,0.9991803361081242,0.0
Nd,99,60,0.9995151175934883,0.0
Nd,100,60,0.9995610963464008,0.0
Nd,101,60,0.9997800241982254,0.0
Nd,102,60,0.9996900480450353,0.0
Pm,67,61,0.999000499833375,0.0
Pm,68,61,0.9976028776973818,0.0
Pm,69,61,0.9974033770725698,0.0
Pm,70,61,0.9937198033910547,0.0
Pm,71,61,0.9938191803401585,0.0
Pm,72,61,0.9865907163177327,0.0
Pm,73,61,0.9950124791926823,0.0
Pm,74,61,0.9521811296985049,0.0
Pm,75,61,0.7408182206817179,0.0
Pm,76,61,0.865887748059205,0.0
Pm,77,61,0.9900498337491681,0.0
Pm,78,61,0.7795799733847004,0.0
Pm,79,61,0.9908421905166154,0.0
Pm,80,61,0.28536106665812666,0.0
Pm,81,61,0.960309164511413,0.0
Pm,82,61,0.0,0.0
Pm,83,61,0.0,0.0
Pm,84,61,0.0,0.0
Pm,85,61,0.0,0.0
Pm,86,61,0.0,0.0
Pm,87,61,3.7696749771929614e-202,0.0
Pm,88,61,1.0269186520454075e-83,0.0
Pm,89,61,6.0504065308690925e-05,0.0
Pm,90,61,3.9603372458436376e-45,0.0
Pm,91,61,0.7809844810144426,0.0
Pm,92,61,0.7297888742690568,0.0
Pm,93,61,0.8514623465483491,0.0
Pm,94,61,0.9593493353414723,0.0
Pm,95,61,0.9736532937024304,0.0
Pm,96,61,0.9894955610531084,0.0
Pm,97,61,0.9952115015900972,0.0
Pm,98,61,0.9985011244377109,0.0
Pm,99,61,0.9992752627489985,0.0
Pm,100,61,0.9989505510571132,0.0
Pm,101,61,0.9993701984083321,0.0
Pm,102,61,0.9995700924367502,0.0
Sm,67,62,0.9994501512222747,0.0
Sm,69,62,0.9988007197120864,0.0
Sm,70,62,0.9960079893439915,0.0
Sm,71,62,0.9971141720299768,0.0
Sm,72,62,0.9905449824429005,0.0
Sm,73,62,0.9897528633468309,0.0
Sm,74,62,0.9540873975903711,0.0
Sm,75,62,0.9559974818331,0.0
Sm,76,62,0.8302735949819326,0.0
Sm,77,62,0.8571005837515526,0.0
Sm,78,62,0.4109844087994378,0.0
Sm,79,62,0.5422652533139832,0.0
Sm,80,62,0.012914558991719133,0.0
Sm,81,62,0.5915553643668151,0.0
Sm,82,62,0.0,3.08
Sm,83,62,0.0,0.0
Sm,84,62,0.0,0.0
Sm,85,62,0.0,15.0
Sm,86,62,0.0,11.25
Sm,87,62,0.0,13.82
Sm,88,62,0.0,7.37
Sm,89,62,0.0,0.0
Sm,90,62,0.0,26.74
Sm,91,62,4.333223787062955e-73,0.0
Sm,92,62,0.0,22.74
Sm,93,62,0.2642657641009435,0.0
Sm,94,62,2.011290176299068e-15,0.0
Sm,95,62,0.6176705835287977,0.0
Sm,96,62,0.7276027884145955,0.0
Sm,97,62,0.9886943941650489,0.0
Sm,98,62,0.990445932897216,0.0
Sm,99,62,0.9952115015900972,0.0
Sm,100,62,0.9976028776973818,0.0
Sm,101,62,0.9987707561399508,0.0
Sm,102,62,0.9985710219628063,0.0
Sm,103,62,0.9990204800431731,0.0
Sm,104,62,0.9992003199146837,0.0
Eu,68,63,0.9999822001584191,0.0
Eu,71,63,0.9995001249791693,0.0
Eu,72,63,0.9985011244377109,0.0
Eu,73,63,0.9967054390154381,0.0
Eu,74,63,0.9890602787753687,0.0
Eu,75,63,0.9879729106308383,0.0
Eu,76,63,0.9822592533725054,0.0
Eu,77,63,0.9984911394763913,0.0
Eu,78,63,0.9601171218834137,0.0
Eu,79,63,0.9976627356657647,0.0
Eu,80,63,0.8560726799167001,0.0
Eu,81,63,0.9898518435820949,0.0
Eu,82,63,3.0786024304890847e-223,0.0
Eu,83,63,1.0441687224761238e-173,0.0
Eu,84,63,0.0,0.0
Eu,85,63,0.0,0.0
Eu,86,63,0.0,0.0
Eu,87,63,0.0,0.0
Eu,88,63,0.0,47.81
Eu,89,63,0.0,0.0
Eu,90,63,0.0,52.19
Eu,91,63,0.0,0.0
Eu,92,63,0.0,0.0
Eu,93,63,0.0,0.0
Eu,94,63,1.847885905484498e-24,0.0
Eu,95,63,0.06367266050355457,0.0
Eu,96,63,0.33756405300340836,0.0
Eu,97,63,0.9582946312661874,0.0
Eu,98,63,0.9743350896087494,0.0
Eu,99,63,0.9894559820222522,0.0
Eu,100,63,0.9923295690574124,0.0
Eu,101,63,0.9958585993501196,0.0
Eu,102,63,0.9977026429733321,0.0
Eu,103,63,0.9983014441815146,0.0
Eu,104,63,0.9987008446339523,0.0
Eu,105,63,0.9998000199986667,0.0
Gd,71,64,0.9989006047782276,0.0
Gd,73,64,0.997802418226309,0.0
Gd,74,64,0.9953110277164796,0.0
Gd,75,64,0.9942167875284308,0.0
Gd,76,64,0.9843241652031548,0.0
Gd,77,64,0.9860975442628619,0.0
Gd,78,64,0.9322073597886003,0.0
Gd,79,64,0.9617507091463667,0.0
Gd,80,64,0.7647548148437793,0.0
Gd,81,64,0.25157855305975646,0.0
Gd,82,64,0.0,0.0
Gd,83,64,3.1239729702233653e-60,0.0
Gd,84,64,0.0,0.0
Gd,85,64,0.0,0.0
Gd,86,64,0.0,0.0
Gd,87,64,0.0,0.0
Gd,88,64,0.0,0.2
Gd,89,64,0.0,0.0
Gd,90,64,0.0,2.18
Gd,91,64,0.0,14.8
Gd,92,64,0.0,20.47
Gd,93,64,0.0,15.65
Gd,94,64,0.0,24.84
Gd,95,64,1.284754560789814e-29,0.0
Gd,96,64,0.0,21.86
Gd,97,64,0.8028398696917284,0.0
Gd,98,64,0.6041093828558647,0.0
Gd,99,64,0.9342604735772135,0.0
Gd,100,64,0.9559974818331,0.0
Gd,101,64,0.9897528633468309,0.0
Gd,102,64,0.9952115015900972,0.0
Gd,103,64,0.9957490609289146,0.0
Gd,104,64,0.9969745858171554,0.0
Gd,105,64,0.9992502811797007,0.0
Gd,106,64,0.9995900840385143,0.0
Tb,74,65,0.9984012793176064,0.0
Tb,75,65,0.9977126200496471,0.0
Tb,76,65,0.9965061178604149,0.0
Tb,77,65,0.9994031781690426,0.0
Tb,78,65,0.9880717128619305,0.0
Tb,79,65,0.999000499833375,0.0
Tb,81,65,0.9920319148370607,0.0
Tb,82,65,0.0027285089258602987,0.0
Tb,83,65,0.02732372244729256,0.0
Tb,84,65,3.644778702357167e-07,0.0
Tb,85,65,3.6237541916322634e-06,0.0
Tb,86,65,2.9446283253746744e-28,0.0
Tb,87,65,4.359610000063081e-28,0.0
Tb,88,65,1.5706478592943454e-88,0.0
Tb,89,65,2.4300046278059767e-34,0.0
Tb,90,65,2.3845694854687077e-200,0.0
Tb,91,65,1.785330749319358e-201,0.0
Tb,92,65,0.0,0.0
Tb,93,65,0.0,0.0
Tb,94,65,0.0,100.0
Tb,95,65,0.0,0.0
Tb,96,65,2.9257155564745393e-259,0.0
Tb,97,65,0.633813837098549,0.0
Tb,98,65,0.31036694126548503,0.0
Tb,99,65,0.835270211411272,0.0
Tb,100,65,0.8810860365342851,0.0
Tb,101,65,0.9752123859135169,0.0
Tb,102,65,0.980786968981793,0.0
Tb,103,65,0.9918335282934089,0.0
Tb,104,65,0.9949129829196596,0.0
Tb,105,65,0.9990404606525793,0.0
Tb,106,65,0.9987607684823279,0.0
Tb,107,65,0.9992402887268512,0.0
Dy,73,66,0.9994001799640054,0.0
Dy,75,66,0.9991004048785274,0.0
Dy,76,66,0.9977026429733321,0.0
Dy,77,66,0.9944156507715979,0.0
Dy,78,66,0.9909412796900431,0.0
Dy,79,66,0.9940179640539353,0.0
Dy,80,66,0.9673450712265954,0.0
Dy,81,66,0.9351952013367766,0.0
Dy,82,66,0.8203698531378311,0.0
Dy,83,66,0.7772447380689461,0.0
Dy,84,66,0.6503790059136865,0.0
Dy,85,66,0.34163922376206945,0.0
Dy,86,66,0.00019009245478986773,0.0
Dy,87,66,9.859505575991516e-11,0.0
Dy,88,66,0.0,0.0
Dy,89,66,3.324640300332357e-16,0.0
Dy,90,66,0.0,0.056
Dy,91,66,1.8768713385341364e-13,0.0
Dy,92,66,0.0,0.095
Dy,93,66,0.0,0.0
Dy,94,66,0.0,2.329
Dy,95,66,0.0,18.889
Dy,96,66,0.0,25.475
Dy,97,66,0.0,24.896
Dy,98,66,0.0,28.26
Dy,99,66,0.0002259492819562141,0.0
Dy,100,66,2.6402983001017903e-128,0.0
Dy,101,66,0.6893542425242224,0.0
Dy,102,66,0.593332695123052,0.0
Dy,103,66,0.9617507091463667,0.0
Dy,104,66,0.9464851479534838,0.0
Dy,105,66,0.995908393524931,0.0
Dy,107,66,0.9985710219628063,0.0
Ho,73,67,0.999994000018,0.0
Ho,74,67,0.999995900008405,0.0
Ho,75,67,0.9996000799893344,0.0
Ho,77,67,0.9993002449428433,0.0
Ho,78,67,0.9976028776973818,0.0
Ho,79,67,0.9966855051059975,0.0
Ho,80,67,0.9942167875284308,0.0
Ho,81,67,0.997802418226309,0.0
Ho,82,67,0.9791210475689343,0.0
Ho,83,67,0.9305308958112057,0.0
Ho,84,67,0.9654123144851359,0.0
Ho,85,67,0.8506113097910991,0.0
Ho,86,67,0.8863884440688815,0.0
Ho,87,67,0.49381219803334614,0.0
Ho,88,67,0.056134762834133725,0.0
Ho,89,67,0.03473525894473856,0.0
Ho,90,67,0.46954083904279925,0.0
Ho,91,67,0.5076312402601327,0.0
Ho,92,67,0.13765565028968216,0.0
Ho,93,67,0.21524034317051757,0.0
Ho,94,67,0.00013262300547161834,0.0
Ho,95,67,0.4065696597405991,0.0
Ho,96,67,0.0,0.0
Ho,97,67,0.17763933359513495,0.0
Ho,98,67,0.0,100.0
Ho,99,67,1.1527771056732249e-42,0.0
Ho,100,67,1.42322505935799e-05,0.0
Ho,101,67,0.8357715239168311,0.0
Ho,102,67,0.7533690989715364,0.0
Ho,103,67,0.8473851204558103,0.0
Ho,104,67,0.9483800124822982,0.0
Ho,105,67,0.9753099120283326,0.0
Ho,106,67,0.9931237503428162,0.0
Ho,107,67,0.9968051145430329,0.0
Ho,108,67,0.9981018038573761,0.0
Er,78,68,0.9983014441815146,0.0
Er,79,68,0.9968051145430329,0.0
Er,80,68,0.9954105637959723,0.0
Er,81,68,0.9960079893439915,0.0
Er,82,68,0.9816700745917915,0.0
Er,83,68,0.9767739746688439,0.0
Er,84,68,0.9897528633468309,0.0
Er,85,68,0.9635797725537386,0.0
Er,86,68,0.7994750133836075,0.0
Er,87,68,0.7276027884145955,0.0
Er,88,68,0.31036694126548503,0.0
Er,89,68,0.3266062376119534,0.0
Er,90,68,0.000262830820718942,0.0
Er,91,68,0.11532512103806251,0.0
Er,92,68,2.0716164261221996e-45,0.0
Er,93,68,9.578399947738107e-06,0.0
Er,94,68,0.0,0.139
Er,95,68,0.011108996538242306,0.0
Er,96,68,0.0,1.601
Er,97,68,6.346773546725883e-17,0.0
Er,98,68,0.0,33.503
Er,99,68,0.0,22.869
Er,100,68,0.0,26.978
Er,101,68,0.0,0.0
Er,102,68,0.0,14.91
Er,103,68,1.774326857748928e-12,0.0
Er,104,68,8.344788844311222e-78,0.0
Er,105,68,0.9194312560951247,0.0
Er,106,68,0.8253068684916823,0.0
Er,107,68,0.9305308958112057,0.0
Tm,77,69,0.9999320023119476,0.0
Tm,78,69,0.999420168167486,0.0
Tm,79,69,0.9993002449428433,0.0
Tm,80,69,0.9991004048785274,0.0
Tm,81,69,0.997802418226309,0.0
Tm,82,69,0.9958386823773029,0.0
Tm,83,69,0.9920319148370607,0.0
Tm,84,69,0.9985210946599011,0.0
Tm,85,69,0.9919327166055711,0.0
Tm,86,69,0.9786316094148849,0.0
Tm,87,69,0.9196151607361948,0.0
Tm,88,69,0.804286282838474,0.0
Tm,89,69,0.78757238109851,0.0
Tm,90,69,0.5782204972063218,0.0
Tm,91,69,0.5689287911791218,0.0
Tm,92,69,0.1633271556192758,0.0
Tm,93,69,0.2719872741483365,0.0
Tm,94,69,0.0014795755838510989,0.0
Tm,95,69,0.8895851931634113,0.0
Tm,96,69,1.0055145200170997e-47,0.0
Tm,97,69,9.148648915921756e-13,0.0
Tm,98,69,0.0,0.0
Tm,99,69,0.0,0.0
Tm,100,69,0.0,100.0
Tm,101,69,0.0,0.0
Tm,102,69,0.0,0.0
Tm,103,69,3.6638309198009034e-100,0.0
Tm,104,69,1.3094486999765153e-13,0.0
Tm,105,69,0.7232502423798424,0.0
Tm,106,69,0.401719980097586,0.0
Tm,107,69,0.8922579558824083,0.0
Tm,108,69,0.9093729344682314,0.0
Yb,79,70,0.9993002449428433,0.0
Yb,81,70,0.9984012793176064,0.0
Yb,82,70,0.9969745858171554,0.0
Yb,83,70,0.9958088076649545,0.0
Yb,84,70,0.9995910836290982,0.0
Yb,85,70,0.9982086064642265,0.0
Yb,86,70,0.9742376609713015,0.0
Yb,87,70,0.9621354863803417,0.0
Yb,88,70,0.9144797085229107,0.0
Yb,89,70,0.9046564686478944,0.0
Yb,90,70,0.7497615922390413,0.0
Yb,91,70,0.7772447380689461,0.0
Yb,92,70,0.3223233644256433,0.0
Yb,93,70,0.5153031039951417,0.0
Yb,94,70,0.01058835994112578,0.0
Yb,95,70,0.5521144043069306,0.0
Yb,96,70,2.24807271147391e-89,0.0
Yb,97,70,0.3499377491111553,0.0
Yb,98,70,0.0,0.123
Yb,99,70,0.0,0.0
Yb,100,70,0.0,2.982
Yb,101,70,0.0,14.086
Yb,102,70,0.0,21.686
Yb,103,70,0.0,16.103
Yb,104,70,0.0,32.025
Yb,105,70,9.2483457071442e-158,0.0
Yb,106,70,0.0,12.995
Yb,107,70,0.0010285553850552904,0.0
Yb,108,70,0.011795938519751562,0.0
Yb,109,70,0.6187833918061408,0.0
Yb,110,70,0.865887748059205,0.0
Lu,79,71,0.9999550010124848,0.0
Lu,80,71,0.9999194032480927,0.0
Lu,81,71,0.9993002449428433,0.0
Lu,82,71,0.9991004048785274,0.0
Lu,84,71,0.9999320023119476,0.0
Lu,85,71,0.9995061219979102,0.0
Lu,86,71,0.9932230676836347,0.0
Lu,87,71,0.9894559820222522,0.0
Lu,88,71,0.9879729106308383,0.0
Lu,89,71,0.9645438342768154,0.0
Lu,90,71,0.9258898536064953,0.0
Lu,91,71,0.9210877227288202,0.0
Lu,92,71,0.7880450663185546,0.0
Lu,93,71,0.8282833276301265,0.0
Lu,94,71,0.5249774340900051,0.0
Lu,95,71,0.8529963589691315,0.0
Lu,96,71,0.04550195440462157,0.0
Lu,97,71,0.7189237334319262,0.0
Lu,98,71,5.604641096181397e-54,0.0
Lu,99,71,3.188871420580115e-76,0.0
Lu,100,71,3.52746269127337e-310,0.0
Lu,101,71,3.941035218063048e-252,0.0
Lu,102,71,0.0,0.0
Lu,103,71,0.0,0.0
Lu,104,71,0.0,97.401
Lu,105,71,0.0,2.599
Lu,106,71,4.848906659530512e-250,0.0
Lu,107,71,0.18195424947803895,0.0
Lu,108,71,6.663739036791064e-08,0.0
Lu,109,71,0.7103482047091773,0.0
Lu,110,71,0.8105842459701871,0.0
Lu,111,71,0.8869204367171575,0.0
Lu,112,71,0.9436499474367985,0.0
Lu,113,71,0.981179362242806,0.0
Hf,82,72,0.9980019986673331,0.0
Hf,83,72,0.9991573552246749,0.0
Hf,84,72,0.999977000264498,0.0
Hf,85,72,0.9998850066122466,0.0
Hf,86,72,0.9971540573945599,0.0
Hf,87,72,0.9944156507715979,0.0
Hf,88,72,0.98649206217889,0.0
Hf,89,72,0.9817682465077646,0.0
Hf,90,72,0.9613660857925073,0.0
Hf,91,72,0.9607894391523232,0.0
Hf,92,72,0.894938748929031,0.0
Hf,93,72,0.9268162065593822,0.0
Hf,94,72,0.6661769187167164,0.0
Hf,95,72,0.8842636625608209,0.0
Hf,96,72,0.2107674259730094,0.0
Hf,97,72,0.8233285069907169,0.0
Hf,98,72,9.31114824104116e-26,0.0
Hf,99,72,1.2081820198999709e-19,0.0
Hf,100,72,0.0,0.0
Hf,101,72,1.265729253150144e-37,0.0
Hf,102,72,0.0,0.16
Hf,103,72,0.0,0.0
Hf,104,72,0.0,5.26
Hf,105,72,0.0,18.6
Hf,106,72,0.0,27.28
Hf,107,72,0.0,13.62
Hf,108,72,0.0,35.08
Hf,109,72,0.0,0.0
Hf,110,72,0.0,0.0
Hf,111,72,0.025609292630086964,0.0
Hf,112,72,3.6186305420372985e-07,0.0
Hf,113,72,0.8105842459701871,0.0
Hf,114,72,0.8555591903710185,0.0
Ta,82,73,0.9999971000042049,0.0
Ta,83,73,0.9998940056178015,0.0
Ta,84,73,0.9999899000510049,0.0
Ta,85,73,0.9999450015124722,0.0
Ta,86,73,0.999170344354722,0.0
Ta,87,73,0.9984512006295946,0.0
Ta,89,73,0.9964363648735477,0.0
Ta,90,73,0.9894559820222522,0.0
Ta,91,73,0.9859003444746455,0.0
Ta,92,73,0.9694755730760259,0.0
Ta,93,73,0.9661849533510629,0.0
Ta,94,73,0.9231163463866358,0.0
Ta,95,73,0.8869204367171575,0.0
Ta,96,73,0.7452764914432887,0.0
Ta,97,73,0.6665767448037777,0.0
Ta,98,73,0.24709065139237796,0.0
Ta,99,73,0.10992026936018012,0.0
Ta,100,73,1.2323531416289182e-05,0.0
Ta,101,73,0.016506517104958845,0.0
Ta,102,73,3.834145450438482e-17,0.0
Ta,103,73,2.2470229548387404e-13,0.0
Ta,104,73,7.645163888302236e-89,0.0
Ta,105,73,0.0002042838724061401,0.0
Ta,106,73,0.0,0.0
Ta,107,73,1.7846212519262031e-13,0.0
Ta,108,73,0.0,99.98799
Ta,109,73,0.0,0.0
Ta,110,73,4.2902193186292734e-192,0.0
Ta,111,73,2.4997514374636964e-14,0.0
Ta,112,73,0.05161205550318949,0.0
Ta,113,73,0.5325918010068972,0.0
Ta,115,73,0.9805908312024284,0.0
Ta,117,73,0.9947140202200089,0.0
Ta,119,73,0.997802418226309,0.0
W,83,74,0.9997250378090341,0.0
W,84,74,0.9999987500007812,0.0
W,85,74,0.999992700026645,0.0
W,86,74,0.9999090041403744,0.0
W,87,74,0.9995910836290982,0.0
W,88,74,0.9988107077692236,0.0
W,89,74,0.9973335612797559,0.0
W,90,74,0.9937198033910547,0.0
W,91,74,0.9949129829196596,0.0
W,92,74,0.9809831459926365,0.0
W,93,74,0.9802966980752427,0.0
W,94,74,0.9503737031510319,0.0
W,95,74,0.9286716938412872,0.0
W,96,74,0.8648493059514117,0.0
W,97,74,0.8669274370455051,0.0
W,98,74,0.6730066959373864,0.0
W,99,74,0.633813837098549,0.0
W,100,74,0.13642230780331424,0.0
W,101,74,0.12099573281487792,0.0
W,102,74,0.00012340980408667956,0.0
W,103,74,0.00035478449824989324,0.0
W,104,74,0.0,0.0
W,105,74,0.10828376975109819,0.0
W,106,74,0.0,0.12
W,107,74,0.0,0.0
W,108,74,0.0,26.5
W,109,74,0.0,14.31
W,110,74,0.0,30.64
W,111,74,0.0,0.0
W,112,74,0.0,28.43
W,113,74,2.998863950472602e-38,0.0
W,114,74,0.0,0.0
W,115,74,0.4985756229912165,0.0
W,116,74,0.16529888822158653,0.0
Re,87,75,0.9998930057242958,0.0
Re,88,75,0.9996100760401144,0.0
Re,89,75,0.9993002449428433,0.0
Re,90,75,0.9984012793176064,0.0
Re,91,75,0.9977525293526299,0.0
Re,92,75,0.9941173708205961,0.0
Re,93,75,0.99560966581827,0.0
Re,94,75,0.9919327166055711,0.0
Re,95,75,0.9908421905166154,0.0
Re,96,75,0.9849149369160675,0.0
Re,97,75,0.9851119396030626,0.0
Re,98,75,0.8879853800794423,0.0
Re,99,75,0.865887748059205,0.0
Re,100,75,0.7022962186985727,0.0
Re,101,75,0.7276027884145955,0.0
Re,102,75,0.43171052342907973,0.0
Re,103,75,0.4529380127765577,0.0
Re,104,75,0.31036694126548503,0.0
Re,105,75,0.8627761563917117,0.0
Re,106,75,7.711579078968739e-32,0.0
Re,107,75,4.225317442890366e-101,0.0
Re,108,75,0.0,0.0
Re,109,75,0.0,0.0
Re,110,75,0.0,37.4
Re,111,75,3.0065493300612547e-140,0.0
Re,112,75,0.0,62.6
Re,113,75,2.5903616802320045e-27,0.0
Re,114,75,1.0184007795984039e-38,0.0
Re,115,75,0.835270211411272,0.0
Re,116,75,0.5554370486980182,0.0
Re,117,75,0.9841273200552851,0.0
Re,119,75,0.9950124791926823,0.0
Re,120,75,0.9940179640539353,0.0
Re,121,75,0.997004495503373,0.0
Os,86,76,0.999997900002205,0.0
Os,87,76,0.999994500015125,0.0
Os,88,76,0.9999790002204985,0.0
Os,89,76,0.9999290025204404,0.0
Os,90,76,0.9997870226828894,0.0
Os,91,76,0.9991903279614445,0.0
Os,92,76,0.99790220345731,0.0
Os,93,76,0.996575875730162,0.0
Os,94,76,0.9926570918534904,0.0
Os,95,76,0.9917343498995819,0.0
Os,96,76,0.9809831459926365,0.0
Os,97,76,0.9778490172059748,0.0
